,account_length_norm,number_vmail_messages_norm,total_day_minutes_norm,total_day_calls_norm,total_day_charge_norm,total_eve_minutes_norm,total_eve_calls_norm,total_eve_charge_norm,total_night_minutes_norm,total_night_calls_norm,total_night_charge_norm,total_intl_minutes_norm,total_intl_calls_norm,total_intl_charge_norm,number_customer_service_calls_norm,international_plan_label,voice_mail_plan_label,churn_label
554,0.49173553719008267,0.0,0.716927453769559,0.7272727272727273,0.7168674698795181,0.41803506818814357,0.6235294117647059,0.41814014407334643,0.38430379746835447,0.5485714285714286,0.3843556555993247,0.48,0.05,0.4796296296296296,0.2222222222222222,0,0,0
555,0.7024793388429752,0.0,0.6577524893314367,0.8181818181818182,0.6576305220883534,0.5251878652936264,0.43529411764705883,0.5252128356254093,0.5237974683544304,0.7085714285714285,0.5239167135621835,0.6150000000000001,0.05,0.6148148148148147,0.1111111111111111,0,0,0
556,0.4132231404958678,0.6346153846153847,0.5692745376955903,0.6545454545454545,0.569277108433735,0.5257445032006679,0.7176470588235294,0.5258677144728225,0.5192405063291139,0.5142857142857142,0.5194147439504784,0.775,0.2,0.7759259259259259,0.0,0,1,0
557,0.12809917355371903,0.5,0.7587482219061167,0.6606060606060606,0.7587014725568944,0.6465349290286668,0.6294117647058823,0.6466928618205633,0.5387341772151899,0.56,0.5391108610016883,0.8150000000000001,0.2,0.8148148148148149,0.1111111111111111,0,1,0
558,0.6198347107438017,0.0,0.49871977240398296,0.6424242424242425,0.49866131191432395,0.4016142499304203,0.5117647058823529,0.40176817288801575,0.4055696202531645,0.5028571428571429,0.40574001125492404,0.5900000000000001,0.25,0.5907407407407407,0.0,0,0,0
559,0.243801652892562,0.0,0.3559032716927454,0.6,0.35592369477911645,0.6924575563595881,0.36470588235294116,0.6925343811394892,0.5349367088607595,0.4514285714285714,0.5351716375914463,0.5599999999999999,0.15000000000000002,0.5592592592592592,0.3333333333333333,0,0,0
561,0.1735537190082645,0.0,0.6881934566145093,0.6121212121212121,0.6880856760374833,0.36014472585583074,0.711764705882353,0.36018336607727575,0.6703797468354431,0.5942857142857143,0.670793472144063,0.29500000000000004,0.15000000000000002,0.29444444444444445,0.1111111111111111,0,0,0
562,0.34297520661157027,0.0,0.6176386913229018,0.6,0.6176372155287817,0.656832730308934,0.4,0.6568434839554682,0.2994936708860759,0.6857142857142857,0.29938097917839057,0.47000000000000003,0.2,0.4703703703703703,0.1111111111111111,0,0,0
563,0.2644628099173554,0.0,0.5559032716927454,0.6666666666666666,0.5558902275769746,0.5043139437795713,0.6411764705882352,0.504256712508186,0.4518987341772152,0.6,0.4518851997749015,0.44500000000000006,0.2,0.4444444444444444,0.0,0,0,0
564,0.3057851239669422,0.0,0.6327169274537696,0.4727272727272727,0.6326974564926372,0.9101029780128026,0.6529411764705882,0.9102815979043878,0.5265822784810127,0.5942857142857143,0.5267304445694991,0.435,0.45,0.4351851851851852,0.1111111111111111,1,0,1
565,0.47520661157024796,0.0,0.539118065433855,0.5454545454545454,0.539156626506024,0.5282493737823546,0.6941176470588235,0.5281597904387688,0.5210126582278481,0.4742857142857143,0.5211029825548678,0.655,0.1,0.6555555555555556,0.1111111111111111,0,0,0
566,0.4380165289256199,0.0,0.3502133712660028,0.6060606060606061,0.3502342704149933,0.4408572223768438,0.4823529411764706,0.4407334643091029,0.6483544303797469,0.4685714285714286,0.6482836240855374,0.4650000000000001,0.25,0.46481481481481474,0.0,0,0,0
567,0.7768595041322315,0.7307692307692308,0.730298719772404,0.593939393939394,0.7302543507362784,0.4188700250487058,0.7058823529411764,0.41879502292075965,0.31139240506329113,0.49714285714285716,0.31176139561057964,0.5700000000000001,0.15000000000000002,0.5703703703703703,0.3333333333333333,0,1,0
568,0.5041322314049587,0.0,0.45263157894736844,0.5696969696969697,0.4526439089692102,0.6724185917060951,0.7,0.6725605762933857,0.5124050632911392,0.6857142857142857,0.5126617895329206,0.325,0.05,0.3259259259259259,0.1111111111111111,0,0,0
569,0.4504132231404959,0.0,0.2847795163584637,0.5454545454545454,0.28480589022757696,0.6493181185638741,0.5470588235294117,0.6493123772102161,0.5174683544303798,0.32571428571428573,0.5177265053460889,0.555,0.4,0.5555555555555556,0.3333333333333333,0,0,0
571,0.7231404958677686,0.0,0.6349928876244666,0.46060606060606063,0.6348728246318608,0.5967158363484553,0.7705882352941177,0.5965946299934513,0.3908860759493671,0.45714285714285713,0.3911086100168824,0.505,0.1,0.5055555555555555,0.3333333333333333,0,0,0
572,0.44214876033057854,0.0,0.5331436699857753,0.6121212121212121,0.5331325301204819,0.5563595880879487,0.7411764705882353,0.5563195808775376,0.5470886075949367,0.6114285714285714,0.5469893078221723,0.63,0.4,0.6296296296296295,0.1111111111111111,0,0,0
573,0.2892561983471075,0.0,0.7894736842105263,0.6303030303030303,0.789491298527443,0.3668243807403284,0.711764705882353,0.366732154551408,0.32126582278481014,0.5771428571428572,0.321328081035453,0.41,0.1,0.4092592592592592,0.1111111111111111,0,0,0
574,0.5619834710743802,0.0,0.41877667140825037,0.7212121212121212,0.4186746987951807,0.5365989423879766,0.5352941176470588,0.5366732154551409,0.4372151898734177,0.6,0.43725379853685986,0.51,0.2,0.5092592592592592,0.1111111111111111,0,0,0
576,0.3760330578512397,0.5576923076923077,0.4421052631578948,0.6666666666666666,0.4421017402945114,0.524631227386585,0.611764705882353,0.5245579567779961,0.6453164556962026,0.6742857142857143,0.6454698930782218,0.4,0.2,0.4,0.3333333333333333,0,1,0
578,0.3925619834710744,0.0,0.2776671408250356,0.593939393939394,0.2776104417670683,0.2936264959643751,0.6941176470588235,0.293713163064833,0.5574683544303797,0.6,0.5576814856499719,0.58,0.45,0.5796296296296296,0.1111111111111111,0,0,0
579,0.6404958677685951,0.0,0.5086770981507824,0.5696969696969697,0.5087014725568942,0.4965210130809908,0.5705882352941176,0.4963981663392273,0.4283544303797468,0.44,0.42824985931344967,0.375,0.15000000000000002,0.3759259259259259,0.1111111111111111,0,0,0
580,0.25619834710743805,0.0,0.4247510668563301,0.6303030303030303,0.4246987951807229,0.7614806568327303,0.4411764705882353,0.7616240995415849,0.5230379746835443,0.4114285714285714,0.5233539673607204,0.455,0.2,0.45555555555555555,0.0,0,0,0
582,0.40082644628099173,0.0,0.6167852062588906,0.5212121212121212,0.6168005354752343,0.5310325633175619,0.6705882352941176,0.5311067452521283,0.4746835443037975,0.4514285714285714,0.47495779403489025,0.55,0.45,0.55,0.0,0,0,0
583,0.49586776859504134,0.0,0.2938833570412518,0.6666666666666666,0.2938420348058902,0.3593097689952685,0.4823529411764706,0.3592010478061559,0.4230379746835443,0.6457142857142857,0.42318514350028136,0.535,0.15000000000000002,0.5351851851851852,0.0,0,0,0
584,0.3842975206611571,0.0,0.3965860597439545,0.5757575757575758,0.3965863453815261,0.44280545505148894,0.5411764705882353,0.44269810085134254,0.3245569620253164,0.7371428571428571,0.32470455824423183,0.385,0.15000000000000002,0.3851851851851852,0.0,0,0,0
585,0.40495867768595045,0.0,0.543954480796586,0.6666666666666666,0.5438420348058902,0.45616476482048424,0.6,0.4561231172233137,0.6167088607594937,0.6514285714285715,0.6167698368036016,0.7050000000000001,0.15000000000000002,0.7055555555555555,0.1111111111111111,0,0,0
586,0.6694214876033058,0.44230769230769235,0.45519203413940257,0.6303030303030303,0.45515394912985274,0.5271360979682717,0.3764705882352941,0.5271774721676491,0.5820253164556962,0.6742857142857143,0.58244231851435,0.52,0.35000000000000003,0.5203703703703704,0.1111111111111111,0,1,0
587,0.6611570247933884,0.0,0.6307254623044096,0.5757575757575758,0.6306894243641231,0.5371555802950181,0.4823529411764706,0.5373280943025541,0.4913924050632911,0.6457142857142857,0.49127743387732137,0.325,0.2,0.3259259259259259,0.3333333333333333,0,0,0
588,0.44214876033057854,0.0,0.613371266002845,0.4727272727272727,0.6132864792503346,0.543556916225995,0.7,0.5435494433529798,0.49215189873417725,0.37142857142857144,0.4924029262802476,0.18000000000000002,0.25,0.1796296296296296,0.1111111111111111,0,0,0
590,0.3388429752066116,0.6153846153846154,0.2694167852062589,0.6727272727272727,0.26941097724230256,0.42972446423601446,0.5764705882352941,0.42960052390307796,0.5073417721518988,0.6228571428571429,0.5075970737197524,0.53,0.30000000000000004,0.5296296296296296,0.2222222222222222,1,1,0
591,0.5702479338842975,0.0,0.5780938833570413,0.4909090909090909,0.5779785809906292,0.4244364041191205,0.5823529411764706,0.42436149312377214,0.5007594936708861,0.4342857142857143,0.5008441193021947,0.485,0.15000000000000002,0.48518518518518516,0.2222222222222222,0,0,0
592,0.2809917355371901,0.0,0.5556187766714084,0.42424242424242425,0.5555555555555556,0.6031171722794322,0.6352941176470588,0.6031434184675836,0.6579746835443038,0.68,0.6584130557118739,0.625,0.2,0.6259259259259259,0.3333333333333333,0,0,0
594,0.6487603305785125,0.0,0.6338549075391181,0.6121212121212121,0.6338688085676037,0.5649874756470915,0.7529411764705882,0.5651604453176163,0.5331645569620254,0.6057142857142858,0.5334833989870569,0.34500000000000003,0.1,0.34444444444444444,0.2222222222222222,0,0,0
595,0.6900826446280992,0.42307692307692313,0.5004267425320057,0.42424242424242425,0.500334672021419,0.5892012246033954,0.6176470588235294,0.5890635232481991,0.4417721518987342,0.46285714285714286,0.441755768148565,0.365,0.25,0.3648148148148148,0.2222222222222222,0,1,0
596,0.4710743801652893,0.0,0.7109530583214794,0.5757575757575758,0.7108433734939759,0.6749234622877818,0.611764705882353,0.6748526522593321,0.3840506329113924,0.6914285714285714,0.3843556555993247,0.7650000000000001,0.30000000000000004,0.7648148148148147,0.1111111111111111,1,0,1
597,0.23140495867768596,0.576923076923077,0.6671408250355619,0.7878787878787878,0.6671686746987951,0.5432785972724742,0.6823529411764706,0.5432220039292731,0.6805063291139241,0.5371428571428571,0.6809229037703995,0.5700000000000001,0.2,0.5703703703703703,0.2222222222222222,1,1,0
598,0.27272727272727276,0.0,0.5994310099573258,0.703030303030303,0.5993975903614458,0.6100751461174505,0.5058823529411764,0.6100196463654224,0.4549367088607595,0.4742857142857143,0.45526167698368036,0.36000000000000004,0.30000000000000004,0.3592592592592592,0.1111111111111111,0,0,0
599,0.5206611570247934,0.0,0.5186344238975819,0.7515151515151515,0.518574297188755,0.47286390203172834,0.6470588235294118,0.472822527832351,0.46582278481012657,0.6628571428571428,0.46595385481148,0.4650000000000001,0.15000000000000002,0.46481481481481474,0.1111111111111111,0,0,0
600,0.31818181818181823,0.0,0.541394025604552,0.5333333333333333,0.5413319946452477,0.541330364597829,0.5235294117647059,0.5412573673870335,0.649367088607595,0.6228571428571429,0.6494091164884637,0.585,0.25,0.5851851851851851,0.2222222222222222,0,0,0
601,0.4090909090909091,0.7307692307692308,0.5038406827880512,0.5333333333333333,0.5038487282463185,0.4556081269134427,0.6352941176470588,0.4554682383759005,0.6144303797468355,0.4114285714285714,0.614518851997749,0.37000000000000005,0.1,0.37037037037037035,0.0,0,1,0
603,0.4628099173553719,0.0,0.613371266002845,0.5818181818181818,0.6132864792503346,0.538268856109101,0.7470588235294118,0.538310412573674,0.2668354430379747,0.6571428571428571,0.26674169949352844,0.675,0.15000000000000002,0.6759259259259258,0.1111111111111111,0,0,0
604,0.5289256198347108,0.6923076923076923,0.5485064011379801,0.6242424242424243,0.5485274431057564,0.4926245477317005,0.48823529411764705,0.4927963326784546,0.5481012658227848,0.6742857142857143,0.5481148002250985,0.82,0.25,0.8203703703703703,0.1111111111111111,0,1,0
605,0.23140495867768596,0.0,0.4247510668563301,0.6060606060606061,0.4246987951807229,0.557194544948511,0.6470588235294118,0.5573018991486576,0.5865822784810126,0.5771428571428572,0.5869442881260551,0.5950000000000001,0.15000000000000002,0.5944444444444444,0.2222222222222222,0,0,0
606,0.3347107438016529,0.0,0.4088193456614509,0.703030303030303,0.4088018741633199,0.47509045365989416,0.5823529411764706,0.47511460379829734,0.7283544303797468,0.5428571428571428,0.7287563308947664,0.39,0.25,0.3907407407407407,0.1111111111111111,0,0,0
607,0.2603305785123967,0.0,0.6395448079658607,0.6727272727272727,0.6395582329317269,0.528806011689396,0.5941176470588235,0.528814669286182,0.5605063291139241,0.6285714285714286,0.5604952166572876,0.45999999999999996,0.1,0.45925925925925926,0.1111111111111111,0,0,0
608,0.35123966942148765,0.75,0.7431009957325747,0.7393939393939394,0.7429718875502008,0.5961591984414137,0.5941176470588235,0.5962671905697446,0.3921518987341772,0.5771428571428572,0.39223410241980866,0.635,0.25,0.6351851851851852,0.2222222222222222,0,1,0
609,0.6198347107438017,0.5,0.5590327169274538,0.593939393939394,0.5590696117804551,0.4892847202894517,0.6529411764705882,0.48919449901768175,0.5615189873417722,0.7085714285714285,0.5616207090602139,0.67,0.25,0.6703703703703704,0.0,0,1,0
610,0.3842975206611571,0.0,0.7715504978662874,0.6363636363636364,0.7714190093708166,0.5638741998330086,0.6176470588235294,0.5638506876227898,0.5610126582278481,0.2914285714285714,0.5610579628587508,0.5750000000000001,0.15000000000000002,0.5759259259259258,0.3333333333333333,0,0,1
611,0.3677685950413223,0.0,0.5894736842105263,0.7333333333333333,0.5893574297188755,0.8140829390481491,0.611764705882353,0.8140144073346431,0.5729113924050633,0.5885714285714285,0.5728756330894766,0.4,0.05,0.4,0.2222222222222222,0,0,0
612,0.19421487603305787,0.0,0.8546230440967283,0.5696969696969697,0.8545850066934404,0.37072084608961864,0.6058823529411764,0.3706614276358874,0.499746835443038,0.5371428571428571,0.4997186268992685,0.36000000000000004,0.25,0.3592592592592592,0.2222222222222222,0,0,0
613,0.38016528925619836,0.38461538461538464,0.5334281650071124,0.6666666666666666,0.5334672021419009,0.4725855830782076,0.5529411764705883,0.4724950884086444,0.4437974683544304,0.7257142857142858,0.44400675295441755,0.605,0.2,0.6055555555555555,0.1111111111111111,1,1,0
614,0.6942148760330579,0.0,0.1624466571834993,0.593939393939394,0.16248326639892907,0.5558029501809072,0.4588235294117647,0.5556647020301244,0.6954430379746835,0.5885714285714285,0.6955543050084412,0.325,0.30000000000000004,0.3259259259259259,0.3333333333333333,1,0,0
615,0.37190082644628103,0.0,0.41251778093883357,0.5393939393939394,0.412483266398929,0.4892847202894517,0.6,0.48919449901768175,0.5663291139240506,0.8628571428571429,0.5666854248733821,0.835,0.15000000000000002,0.8351851851851851,0.2222222222222222,1,0,1
616,0.4132231404958678,0.0,0.5425320056899005,0.43636363636363634,0.5425033467202142,0.5805733370442526,0.6058823529411764,0.5805500982318271,0.5159493670886076,0.6342857142857142,0.5160382667416995,0.44000000000000006,0.4,0.4407407407407407,0.1111111111111111,0,0,0
620,0.6487603305785125,0.0,0.5746799431009958,0.7636363636363637,0.5746318607764391,0.4550514890064013,0.5058823529411764,0.4551407989521939,0.4946835443037975,0.48,0.49465391108610013,0.52,0.30000000000000004,0.5203703703703704,0.1111111111111111,0,0,0
621,0.487603305785124,0.5,0.45889046941678524,0.5878787878787879,0.4588353413654619,0.6966323406623991,0.6470588235294118,0.6967910936476752,0.36050632911392405,0.5257142857142857,0.36072031513787284,0.33,0.4,0.3296296296296296,0.1111111111111111,0,1,0
622,0.49173553719008267,0.0,0.4284495021337127,0.5151515151515151,0.428380187416332,0.3311995546896743,0.7529411764705882,0.33136869679109365,0.589620253164557,0.7028571428571428,0.5897580191333709,0.32000000000000006,0.1,0.32037037037037036,0.1111111111111111,0,0,0
623,0.6363636363636364,0.0,0.5251778093883357,0.6181818181818182,0.5251004016064257,0.5455051489006401,0.6882352941176471,0.5455140798952194,0.5734177215189874,0.6971428571428572,0.5734383792909398,0.39,0.05,0.3907407407407407,0.1111111111111111,0,0,0
624,0.43388429752066116,0.0,0.6278805120910385,0.7272727272727273,0.6278447121820616,0.7520178124130252,0.5588235294117647,0.752128356254093,0.3078481012658228,0.6457142857142857,0.30782217220033764,0.435,0.25,0.4351851851851852,0.1111111111111111,0,0,0
625,0.5991735537190083,0.6153846153846154,0.438122332859175,0.48484848484848486,0.4380856760374833,0.5162816587809629,0.5352941176470588,0.5163719711853307,0.3751898734177215,0.6114285714285714,0.37535171637591447,0.41,0.2,0.4092592592592592,0.3333333333333333,0,1,0
626,0.4132231404958678,0.5576923076923077,0.3445234708392603,0.703030303030303,0.34454484605087016,0.5187865293626496,0.5882352941176471,0.518664047151277,0.6118987341772152,0.42857142857142855,0.6122678671918965,0.505,0.30000000000000004,0.5055555555555555,0.0,0,1,0
627,0.08677685950413223,0.44230769230769235,0.5180654338549076,0.5696969696969697,0.5180722891566265,0.45811299749512935,0.34705882352941175,0.45808775376555344,0.32607594936708867,0.5828571428571429,0.32639279684862127,0.635,0.2,0.6351851851851852,0.3333333333333333,0,1,0
628,0.3677685950413223,0.0,0.31180654338549074,0.5333333333333333,0.3117469879518072,0.382966880044531,0.6352941176470588,0.3831041257367387,0.40430379746835443,0.6914285714285714,0.4046145188519978,0.55,0.25,0.55,0.2222222222222222,0,0,0
629,0.1652892561983471,0.0,0.5971550497866288,0.6363636363636364,0.5970548862115127,0.33927080434177564,0.6176470588235294,0.3392272429600524,0.6422784810126582,0.5942857142857143,0.642656162070906,0.48,0.2,0.4796296296296296,0.1111111111111111,0,0,0
631,0.45867768595041325,0.0,0.3294452347083926,0.6545454545454545,0.32948460508701477,0.6771500139159476,0.6529411764705882,0.6771447282252784,0.4673417721518987,0.44571428571428573,0.4676420934158695,0.655,0.25,0.6555555555555556,0.1111111111111111,0,0,0
632,0.44214876033057854,0.576923076923077,0.7869132290184923,0.6,0.786813922356091,0.6125800166991371,0.6647058823529411,0.6126391617550754,0.4503797468354431,0.5428571428571428,0.45075970737197524,0.49000000000000005,0.30000000000000004,0.4907407407407407,0.2222222222222222,0,1,0
